doc_id,replydate,replies,char_count_median,response_median,response_rating,response_likes
315787,2016-01-22,2,139,13288,"",0
335067,2016-02-15,1,280,10,"",0
318405,2016-03-28,1,183,246,"",0
340368,2016-02-21,3,36,"","",0
319066,2016-02-25,1,770,154,"",0
340368,2016-02-27,1,82,"","",0
319513,2016-04-09,2,7,"","",0
340368,2016-02-28,1,148,0,"",0
322464,2015-12-29,1,97,203,"",0
340368,2016-03-30,1,85,"","",0
325006,2016-04-06,1,66,715,"",0
340368,2016-04-06,2,50,"","",0
325404,2015-12-13,1,420,17,"",0
340368,2016-04-12,3,105,0,"",0
325404,2015-12-18,1,233,147,"",0
341233,2016-02-02,1,124,73,"",0
326603,2016-04-15,2,311,9405,"",0
341645,2016-02-13,1,81,719,"",0
327461,2015-12-21,1,277,180,"",0
341645,2016-03-04,2,65,64,"",0
327461,2016-01-17,1,28,86,"",0
341645,2016-03-17,2,95,14,"",0
331936,2016-01-11,1,58,12597,"",0
341645,2016-04-20,1,39,13,"",0
332054,2015-12-31,1,285,6,"",0
341645,2016-04-22,3,60,30,"",0
333838,2015-12-26,1,70,84,"",0
341645,2016-04-26,1,54,771,"",0
333838,2015-12-27,1,62,26,"",0
343380,2015-12-29,1,443,"","",0
340368,2015-12-15,1,37,0,"",0
343380,2016-01-13,1,273,"","",0
340368,2016-03-12,1,47,0,"",0
344451,2016-03-29,1,410,422,"",0
340368,2016-03-18,2,179,"","",0
345724,2016-01-14,1,655,13,"",0
341385,2016-01-27,1,626,177,"",0
346642,2016-03-28,1,299,0,"",0
341645,2016-03-14,1,24,22,"",0
347002,2016-01-13,1,92,5,"",0
341645,2016-03-29,1,107,630,"",0
347002,2016-01-24,1,261,128,"",0
341645,2016-04-03,2,54,1113,"",0
348004,2016-02-27,2,190,253,"",0
341645,2016-04-28,1,51,136,"",0
348004,2016-03-15,2,57,8,"",0
343380,2016-01-04,1,347,"","",0
348004,2016-03-16,3,193,39,"",0
343959,2016-03-07,1,231,253,"",0
348004,2016-03-19,4,77,22,"",0
344451,2016-01-01,1,290,21,"",0
348004,2016-04-04,1,99,"","",0
346642,2016-04-19,1,141,18,"",0
348004,2016-04-08,2,115,"","",0
346642,2016-04-20,2,116,7,"",0
352501,2015-12-23,1,1009,593,"",0
346784,2016-03-19,1,300,17,"",0
352501,2015-12-24,1,528,0,"",0
347002,2016-02-22,1,481,100,"",0
355799,2016-02-25,1,151,130,"",0
347844,2016-03-23,3,317,0,"",0
358016,2016-03-10,1,170,82,"",0
347844,2016-03-30,1,129,105,"",0
358045,2016-04-20,1,78,89,"",0
348004,2016-03-04,3,140,"","",0
358758,2016-02-14,1,17,50,"",0
348004,2016-03-07,1,388,"","",0
360037,2016-03-25,2,276,135,"",0
348004,2016-03-17,1,354,"","",0
360257,2015-12-28,1,597,24,"",0
348004,2016-03-21,1,105,"","",0
369997,2016-01-16,1,213,0,"",0
348004,2016-04-09,1,125,1349,"",0
373444,2016-02-13,1,126,84,"",0
348004,2016-04-21,2,152,286,"",0
373444,2016-02-15,1,193,6,"",0
352501,2015-12-31,1,104,198,"",0
377775,2016-01-17,1,17,141,"",0
355799,2016-02-13,3,414,5347,"",0
385220,2016-02-17,1,162,288,"",0
358045,2016-03-17,1,222,103,"",0
388729,2016-01-28,2,299,6,"",0
358045,2016-03-21,1,116,18,"",0
388729,2016-02-13,1,276,340,"",0
358045,2016-03-26,1,161,88,"",0
388729,2016-03-30,2,196,47,"",0
358758,2016-01-14,1,92,5868,"",0
391891,2016-02-28,3,262,236,"",0
360037,2016-04-19,1,302,346,"",0
391891,2016-04-27,1,215,815,"",0
360518,2016-04-18,1,308,94,"",0
399135,2016-03-14,2,848,99,"",0
360518,2016-04-26,1,247,47,"",0
399135,2016-04-07,2,788,230,"",0
361382,2016-02-03,1,419,2297,"",0
408061,2016-02-01,1,41,8,"",0
362355,2016-04-17,1,217,"","",0
409026,2016-02-27,1,194,473,"",0
362355,2016-04-20,1,159,182,"",0
409544,2016-02-10,1,185,95,"",0
374662,2016-04-24,2,234,95494,"",0
409786,2016-02-11,1,227,39,"",0
376866,2016-01-02,1,227,0,"",0
409786,2016-03-26,1,219,110,"",0
376866,2016-01-06,2,45,4321,"",0
409786,2016-04-01,3,391,365,"",0
377775,2016-01-22,1,61,16,"",0
412057,2016-03-10,5,93,0,"",0
381377,2016-03-05,1,165,3,"",0
412057,2016-03-13,1,95,16,"",0
381911,2016-01-10,1,545,78,"",0
412057,2016-03-17,1,61,"","",0
383786,2016-03-02,1,52,11,"",0
412057,2016-04-21,1,198,1096,"",0
384787,2016-03-07,1,207,13172,"",0
414377,2016-03-15,1,55,371,"",0
384787,2016-04-21,1,325,1320,"",0
415148,2016-01-22,1,198,288,"",0
388729,2016-02-14,3,92,192,"",0
417324,2016-03-08,1,364,133,"",0
389448,2016-02-23,2,156,18,"",0
417324,2016-03-27,1,977,3315,"",0
389448,2016-03-02,1,339,30,"",0
420609,2016-01-25,4,185,"","",0
389448,2016-03-08,2,244,16,"",0
420609,2016-01-26,2,158,"","",0
391891,2016-02-20,1,330,101,"",0
420609,2016-02-02,1,405,356,"",0
393008,2016-01-18,1,178,298,"",0
420609,2016-02-13,1,153,134,"",0
399135,2016-03-16,2,833,30,"",0
420609,2016-02-29,1,156,71,"",0
408061,2016-01-28,1,139,23,"",0
420609,2016-03-22,5,252,1180,"",0
408061,2016-02-04,1,78,64,"",0
425034,2016-02-23,3,217,935,"",0
409026,2016-02-29,1,287,21,"",0
425034,2016-04-24,1,323,14,"",0
409786,2016-03-30,4,132,205,"",0
426073,2016-02-12,1,169,708,"",0
410865,2016-03-23,1,440,116,"",0
426073,2016-02-18,1,327,"","",0
412057,2016-03-18,1,109,"","",0
426073,2016-02-27,1,168,121,"",0
412057,2016-03-31,1,93,"","",0
426073,2016-03-02,1,86,1510,"",0
412057,2016-04-16,1,28,78,"",0
426191,2016-02-25,1,265,"","",0
412057,2016-04-25,1,117,117,"",0
426191,2016-02-27,2,207,"","",0
414377,2016-04-07,1,196,34,"",0
426255,2016-02-02,1,29,159,"",0
417324,2016-02-19,1,861,349,"",0
427079,2016-02-27,1,255,15,"",0
420241,2016-04-20,1,83,179,"",0
427079,2016-03-07,1,71,17,"",0
420609,2016-02-12,2,62,30,"",0
427079,2016-03-08,2,133,19,"",0
420609,2016-02-27,1,173,10,"",0
428522,2016-02-22,1,250,158,"",0
420676,2015-09-08,1,427,59,"",0
430889,2016-03-27,1,518,629,"",0
420676,2015-10-13,1,669,738,"",0
431412,2016-02-08,1,356,18,"",0
423196,2016-01-26,2,701,0,"",0
432937,2016-02-16,2,83,"","",0
423196,2016-02-07,1,702,1820,"",0
432937,2016-03-06,1,128,169,"",0
423196,2016-02-24,1,305,359,"",0
432937,2016-04-02,1,61,7,"",0
425034,2016-02-09,3,164,241,"",0
432937,2016-04-17,2,24,5,"",0
425034,2016-03-13,1,121,638,"",0
433156,2016-03-01,1,350,212,"",0
425034,2016-04-18,1,68,1284,"",0
433156,2016-03-13,1,745,96,"",0
425034,2016-04-19,1,129,5,"",0
433156,2016-04-04,1,305,109,"",0
426073,2016-02-03,1,420,183,"",0
433156,2016-04-15,1,520,24,"",0
426073,2016-02-04,1,233,"","",0
433673,2016-04-18,1,64,16,"",0
426073,2016-02-07,2,97,107,"",0
434783,2016-02-11,1,247,842,"",0
426073,2016-02-21,2,3,57,"",0
434783,2016-02-17,1,37,470,"",0
426073,2016-02-29,1,82,1242,"",0
434783,2016-02-20,1,50,156,"",0
426169,2016-02-19,1,228,30,"",0
437354,2016-03-01,1,157,18,"",0
426191,2016-02-29,1,179,"","",0
438066,2016-02-28,2,101,4,"",0
426191,2016-03-13,1,180,"","",0
438066,2016-03-11,2,59,15,"",0
426191,2016-03-23,1,70,"","",0
438066,2016-03-15,1,44,4,"",0
427079,2016-02-29,1,270,225,"",0
440553,2016-03-06,1,342,10,"",0
427079,2016-03-02,1,151,223,"",0
440553,2016-03-19,1,261,6,"",0
427079,2016-03-03,2,95,19,"",0
443438,2016-02-09,2,43,48,"",0
427079,2016-03-04,3,200,203,"",0
443438,2016-02-10,1,44,213,"",0
428522,2016-02-15,1,82,1268,"",0
443438,2016-02-24,1,102,21,"",0
430018,2016-02-14,2,44,"","",0
443438,2016-02-27,3,36,505,"",0
430889,2016-02-19,1,123,136,"",0
443438,2016-03-08,1,540,178,"",0
430889,2016-03-18,1,206,5,"",0
443438,2016-03-17,1,30,111,"",0
431412,2016-02-04,1,544,42,"",0
447884,2016-02-16,3,248,"","",0
432937,2016-02-21,3,215,578,"",0
447884,2016-02-17,1,414,"","",0
432937,2016-03-28,1,120,30,"",0
447884,2016-02-25,1,248,"","",0
432937,2016-03-30,1,228,43,"",0
453062,2016-02-09,2,114,17,"",0
432937,2016-04-09,1,28,41,"",0
457438,2016-02-05,1,365,14,"",0
432937,2016-04-14,1,121,4,"",0
461349,2016-04-10,1,523,341,"",0
433156,2016-03-03,1,650,223,"",0
467126,2016-02-27,1,153,116,"",0
433156,2016-03-05,2,449,43,"",0
467133,2016-02-11,1,50,41,"",0
433156,2016-03-16,2,377,266,"",0
467133,2016-02-29,2,40,49,"",0
433648,2016-04-10,1,144,"","",0
467133,2016-03-30,2,55,99,"",0
433673,2016-03-06,1,748,187,"",0
467133,2016-04-19,3,28,"","",0
433673,2016-04-16,1,567,14,"",0
467133,2016-04-24,1,173,"","",0
434783,2016-02-23,1,70,380,"",0
470716,2016-04-12,1,82,11,"",0
438066,2016-02-12,1,163,14,"",0
471825,2016-02-26,1,304,19,"",0
440553,2016-02-23,1,200,95,"",0
471825,2016-03-09,2,158,24,"",0
441159,2016-03-17,3,133,763,"",0
471825,2016-03-16,3,268,84,"",0
441409,2016-02-05,1,104,215,"",0
471825,2016-04-04,2,120,2,"",0
443438,2016-02-03,2,119,39,"",0
471825,2016-04-05,2,43,7,"",0
443438,2016-02-04,4,130,32,"",0
473224,2016-03-12,3,179,93,"",0
443438,2016-02-06,1,155,34,"",0
473224,2016-03-16,2,181,123,"",0
443438,2016-02-22,2,39,102,"",0
477902,2016-04-19,2,198,"","",0
443438,2016-03-06,1,88,136,"",0
488897,2016-02-20,1,154,8,"",0
443438,2016-04-02,1,244,143,"",0
488897,2016-02-23,1,148,38,"",0
447884,2016-02-06,1,169,0,"",0
488897,2016-03-05,1,130,222,"",0
447884,2016-04-11,1,160,76,"",0
494956,2016-03-29,1,13,"","",0
447884,2016-04-14,1,104,46,"",0
500392,2016-03-25,1,276,1419,"",0
449006,2016-02-15,1,284,6,"",0
500634,2016-03-02,1,103,5,"",0
453043,2016-04-18,2,164,102,"",0
500634,2016-03-11,2,145,5,"",0
461349,2016-03-22,1,191,447,"",0
500634,2016-03-19,1,55,10,"",0
461349,2016-04-26,1,883,771,"",0
500634,2016-03-30,1,96,364,"",0
467133,2016-02-10,2,62,350,"",0
500634,2016-04-05,1,83,22,"",0
467133,2016-03-08,4,87,2577,"",0
500634,2016-04-07,1,63,59,"",0
467133,2016-03-31,2,58,455,"",0
501963,2016-04-09,1,285,"","",0
467133,2016-04-02,1,190,103,"",0
501963,2016-04-10,1,171,"","",0
467133,2016-04-25,1,73,277,"",0
507128,2016-02-25,1,241,1498,"",0
468580,2016-03-04,3,218,338,"",0
507888,2016-03-09,1,86,27,"",0
468580,2016-03-05,1,112,142,"",0
510526,2016-03-11,2,101,178,"",0
469878,2016-02-19,1,121,85,"",0
512302,2016-03-23,1,103,12,"",0
469878,2016-03-03,1,92,56,"",0
513373,2016-04-17,5,64,131,"",0
470716,2016-03-24,1,318,18,"",0
513556,2016-03-24,1,103,390,"",0
471825,2016-03-05,1,348,48,"",0
515987,2016-03-28,1,104,632,"",0
471825,2016-03-07,1,135,13,"",0
515987,2016-04-09,1,53,237,"",0
471825,2016-03-17,5,243,113,"",0
524972,2016-03-12,3,143,23,"",0
471825,2016-04-06,2,121,16,"",0
528320,2016-03-05,1,200,4,"",0
471825,2016-04-18,1,188,12,"",0
528320,2016-03-08,1,59,4,"",0
473224,2016-03-13,1,402,17,"",0
528707,2016-03-05,1,406,"","",0
473224,2016-03-28,1,146,323,"",0
528707,2016-03-18,1,93,86,"",0
475503,2016-04-28,1,133,"","",0
543106,2016-04-23,1,226,107,"",0
486249,2016-02-29,1,549,8,"",0
552159,2016-04-06,1,347,2798,"",0
486249,2016-03-03,1,350,7,"",0
552159,2016-04-26,1,433,1715,"",0
486249,2016-03-20,1,541,21,"",0
560370,2016-04-28,2,147,5,"",0
488897,2016-03-02,1,29,43,"",0
561392,2016-03-24,1,148,373,"",0
494956,2016-03-22,5,121,30421,"",0
561392,2016-04-25,1,257,12,"",0
501963,2016-04-06,1,231,"","",0
564163,2016-04-16,2,128,13,"",0
501963,2016-04-17,1,243,"","",0
570413,2016-03-22,1,105,0,"",0
506364,2016-02-26,1,210,0,"",0
570413,2016-03-26,4,91,1533,"",0
507128,2016-02-26,1,513,221,"",0
571621,2016-03-26,1,125,"","",0
507128,2016-03-01,1,271,50,"",0
581745,2016-04-18,1,134,526,"",0
510526,2016-03-17,1,19,129,"",0
584489,2016-04-12,1,61,"","",0
512302,2016-03-21,1,425,13,"",0
589390,2016-04-07,1,23,8,"",0
512302,2016-04-07,1,233,43,"",0
596601,2016-04-06,1,222,0,"",0
515772,2016-03-16,2,89,10,"",0
602835,2016-04-03,1,219,"","",0
515772,2016-04-16,1,44,494,"",0
609820,2016-04-13,1,241,"","",0
515987,2016-04-13,1,122,482,"",0
624193,2016-04-15,2,137,"","",0
516243,2016-03-18,1,45,28,"",0
638362,2016-04-21,1,231,292,"",0
516243,2016-03-29,2,884,1166,"",0
650513,2016-04-21,1,177,27,"",0
521310,2016-04-15,1,80,1718,"",0
183,2015-11-27,1,135,7,"",0
525438,2016-03-19,1,229,4029,"",0
297,2015-09-07,1,124,223,"",0
538331,2016-04-20,1,440,1217,"",0
297,2015-09-27,1,249,9527,"",0
538331,2016-04-24,1,627,206,"",0
297,2015-10-17,1,124,741,"",0
543106,2016-04-14,1,306,71,"",0
417,2016-01-10,1,193,122,"",0
546203,2016-03-12,3,76,107,"",0
417,2016-01-11,2,26,8,"",0
546203,2016-03-18,1,33,8,"",0
422,2015-08-31,1,209,8362,"",0
552159,2016-04-19,1,255,50,"",0
493,2015-09-16,1,1043,64,"",0
559590,2016-04-02,1,301,"","",0
614,2016-04-17,1,227,"","",0
559869,2016-04-12,1,195,89,"",0
614,2016-04-28,1,267,"","",0
559869,2016-04-27,1,253,54,"",0
630,2015-10-10,1,249,49,"",0
561392,2016-03-25,1,167,124,"",0
630,2015-11-02,1,73,65,"",0
561392,2016-04-01,1,394,30,"",0
752,2015-09-28,1,206,694,"",0
573931,2016-04-28,2,201,58,"",0
752,2015-10-06,1,205,307,"",0
574947,2016-03-30,1,124,172,"",0
802,2015-08-25,1,168,10,"",0
581745,2016-04-14,1,29,473,"",0
813,2015-10-06,2,281,3551,"",0
583343,2016-04-11,1,587,2185,"",0
813,2015-11-13,1,348,12745,"",0
584489,2016-04-13,1,32,"","",0
813,2016-02-14,1,522,73,"",0
587258,2016-04-28,1,159,172,"",0
829,2016-04-23,1,183,"","",0
596282,2016-04-01,1,108,0,"",0
1013,2015-09-03,1,397,12606,"",0
599215,2016-04-09,2,4,10,"",0
1013,2016-02-17,1,761,189,"",0
602835,2016-04-07,1,275,723,"",0
1211,2016-03-03,1,475,"","",0
602835,2016-04-25,1,185,98,"",0
1254,2015-11-03,1,337,71,"",0
609161,2016-04-23,2,39,"","",0
1254,2015-11-05,1,189,205,"",0
609820,2016-04-11,2,156,"","",0
1254,2015-11-13,1,121,1178,"",0
611741,2016-04-12,2,130,0,"",0
1254,2016-02-26,1,236,403,"",0
613753,2016-04-22,1,76,358,"",0
1254,2016-03-12,1,335,70,"",0
615068,2016-04-23,1,134,8,"",0
1254,2016-03-29,1,461,27,"",0
632436,2016-04-18,1,97,4,"",0
1254,2016-04-14,1,443,0,"",0
632436,2016-04-21,1,130,630,"",0
1254,2016-04-15,1,393,16,"",0
641920,2016-04-17,1,40,6,"",0
1254,2016-04-28,1,510,"","",0
648087,2016-04-27,1,281,5452,"",0
1302,2015-10-09,1,228,164,"",0
654199,2016-04-25,2,147,102,"",0
1302,2016-02-26,1,240,"","",0
657296,2016-04-25,2,52,84,"",0
1302,2016-03-29,1,357,"","",0
80,2015-08-27,1,465,73,"",0
1410,2016-02-23,1,135,1155,"",0
106,2016-01-07,1,50,122686,"",0
1414,2015-10-10,1,197,34,"",0
175,2015-11-03,1,346,629,"",0
1414,2015-10-14,1,426,125,"",0
183,2015-10-06,1,193,128,"",0
1589,2016-02-25,1,524,52,"",0
297,2015-09-06,1,124,992,"",0
1705,2015-12-16,1,235,"","",0
318,2015-11-04,1,468,138,"",0
1725,2015-10-13,1,350,6,"",0
625,2016-04-13,1,219,42,"",0
1777,2015-11-13,1,234,113,"",0
630,2015-10-18,2,107,38,"",0
2293,2015-12-16,1,287,123,"",0
630,2016-02-16,1,68,35,"",0
2293,2016-02-09,1,133,44,"",0
727,2015-12-16,1,256,120,"",0
2301,2015-12-02,1,147,13998,"",0
813,2015-10-12,1,698,21,"",0
2410,2016-01-03,1,399,4753,"",0
935,2015-11-04,1,26,53,"",0
3412,2015-09-13,1,150,918,"",0
1211,2016-02-20,1,144,0,"",0
3412,2015-10-19,1,68,2,"",0
1254,2015-10-01,1,471,106,"",0
3412,2015-12-12,1,63,753,"",0
1254,2015-11-27,1,118,1369,"",0
3412,2015-12-19,1,43,65,"",0
1254,2015-12-08,1,293,1607,"",0
3412,2015-12-25,1,65,84,"",0
1254,2016-01-24,1,235,2928,"",0
3412,2016-03-03,1,30,39,"",0
1254,2016-02-05,1,483,346,"",0
3412,2016-03-07,1,27,67,"",0
1254,2016-02-27,1,282,235,"",0
3412,2016-03-09,1,120,51,"",0
1254,2016-04-18,2,214,0,"",0
3412,2016-04-11,1,11,40,"",0
1254,2016-04-19,2,217,0,"",0
3412,2016-04-12,1,18,1262,"",0
1254,2016-04-26,1,174,0,"",0
3682,2015-09-27,1,260,335,"",0
1302,2015-10-17,1,236,139,"",0
3730,2016-03-11,2,241,108,"",0
1302,2016-03-18,1,161,"","",0
3730,2016-03-16,1,313,39,"",0
1302,2016-03-24,1,614,"","",0
3730,2016-03-28,1,392,0,"",0
1302,2016-04-12,1,288,20,"",0
3760,2015-11-01,1,320,1295,"",0
1410,2015-11-26,4,144,58453,"",0
3760,2015-11-21,1,234,112,"",0
1541,2016-04-25,2,257,"","",0
3812,2015-11-18,1,198,56,"",0
1705,2015-12-17,1,624,"","",0
4015,2016-02-21,1,828,"","",0
2293,2016-02-08,1,252,29,"",0
4284,2016-04-15,1,360,518,"",0
2293,2016-02-12,1,270,18,"",0
4584,2016-04-05,2,146,"","",0
2301,2016-03-14,1,148,"","",0
4779,2015-08-29,1,467,44,"",0
3155,2015-09-06,1,124,40,"",0
4779,2015-09-03,1,252,133,"",0
3155,2015-09-08,1,180,124,"",0
5876,2016-02-20,1,236,60,"",0
3169,2016-04-12,3,240,"","",0
5876,2016-02-25,1,287,34,"",0
3412,2015-09-08,1,143,104,"",0
5876,2016-03-24,3,331,134,"",0
3412,2015-09-25,3,141,157,"",0
6630,2016-02-15,1,242,25,"",0
3412,2015-10-01,1,107,332,"",0
7266,2015-09-29,1,190,131,"",0
3412,2015-10-08,1,120,89,"",0
7317,2016-02-09,2,58,"","",0
3412,2015-10-14,1,142,74,"",0
7506,2015-11-20,1,138,2666,"",0
3412,2015-10-16,1,62,22,"",0
7707,2015-09-13,1,217,2224,"",0
3412,2015-11-24,1,145,1227,"",0
7707,2015-09-14,1,122,319,"",0
3412,2015-12-04,1,50,238,"",0
7707,2015-09-19,2,117,102,"",0
3412,2015-12-29,1,44,1062,"",0
8391,2015-11-03,1,340,5057,"",0
3412,2016-02-12,1,21,51,"",0
8743,2016-02-22,1,113,"","",0
3412,2016-03-15,1,59,1214,"",0
8743,2016-04-09,1,65,"","",0
3412,2016-04-20,1,11,111,"",0
8999,2015-08-26,1,435,388,"",0
3454,2016-03-04,1,160,11,"",0
8999,2015-12-10,1,466,55,"",0
3760,2015-10-19,2,142,72607,"",0
8999,2015-12-12,1,191,245,"",0
4483,2016-02-29,1,325,4386,"",0
8999,2016-02-20,1,507,173,"",0
4647,2015-09-19,1,275,36,"",0
9803,2015-08-26,1,242,98,"",0
4647,2016-03-08,1,34,25951,"",0
9830,2015-09-14,2,143,4,"",0
4647,2016-03-18,2,65,"","",0
9830,2015-12-19,2,32,1441,"",0
4779,2015-08-30,1,135,35,"",0
9830,2015-12-22,1,234,1237,"",0
5291,2016-04-22,1,31,207,"",0
9928,2015-08-25,4,375,12,"",0
5876,2016-03-03,2,258,31,"",0
9928,2016-04-25,1,376,106,"",0
5876,2016-03-23,2,265,24,"",0
10600,2015-11-28,3,201,0,"",0
6370,2016-02-15,2,261,441,"",0
10600,2016-02-25,1,146,93,"",0
7343,2015-10-01,1,132,6,"",0
11068,2015-12-31,1,82,618,"",0
7707,2015-09-03,2,112,171,"",0
11068,2016-01-27,2,338,24,"",0
7707,2015-09-24,1,208,130,"",0
11325,2016-01-14,1,121,253,"",0
7707,2015-10-26,2,6,34,"",0
11325,2016-02-25,1,42,821,"",0
7873,2016-02-13,1,60,"","",0
11353,2015-12-06,1,286,112,"",0
8222,2015-10-06,1,269,37690,"",0
11353,2016-02-08,1,92,68,"",0
8617,2015-10-05,1,188,896,"",0
11353,2016-02-18,1,151,53,"",0
8743,2015-09-19,1,338,14,"",0
11353,2016-03-19,1,109,50,"",0
8999,2015-08-30,1,347,45,"",0
11353,2016-03-26,1,113,167,"",0
8999,2015-09-08,1,336,10,"",0
11353,2016-03-31,1,83,21,"",0
8999,2015-09-18,1,502,233,"",0
11353,2016-04-23,1,173,14,"",0
8999,2015-12-23,1,174,133,"",0
11614,2016-04-09,1,371,618,"",0
8999,2015-12-31,1,488,122,"",0
12235,2016-02-10,1,316,94,"",0
9803,2015-11-09,1,102,33,"",0
12235,2016-03-10,1,255,71,"",0
9830,2015-08-15,3,212,11,"",0
12379,2015-09-16,1,191,2254,"",0
9830,2015-09-20,2,159,33,"",0
12379,2015-09-26,1,120,840,"",0
9830,2015-10-26,2,151,176,"",0
13077,2015-12-03,1,90,307,"",0
9928,2015-12-02,1,171,15,"",0
13105,2016-02-29,1,168,21,"",0
11068,2015-12-05,1,531,23,"",0
13105,2016-03-27,1,156,399,"",0
11068,2015-12-09,1,232,"","",0
13105,2016-04-23,2,90,286,"",0
11068,2015-12-18,1,360,15,"",0
13280,2015-12-10,1,252,312,"",0
11068,2015-12-20,2,200,22,"",0
13280,2015-12-12,2,342,578,"",0
11068,2016-01-15,1,155,94,"",0
13280,2015-12-14,1,237,478,"",0
11192,2015-09-30,1,1329,37,"",0
13280,2015-12-21,1,437,123,"",0
11353,2015-12-22,1,98,36,"",0
13280,2015-12-26,1,350,689,"",0
11353,2015-12-27,2,181,13,"",0
13280,2015-12-30,2,267,112,"",0
11353,2016-02-14,1,98,3659,"",0
13280,2016-01-02,1,361,105,"",0
11353,2016-02-24,1,50,80,"",0
13280,2016-01-10,2,129,122,"",0
11353,2016-03-17,1,67,46,"",0
13280,2016-01-12,1,343,962,"",0
11353,2016-04-22,1,26,599,"",0
13280,2016-01-13,1,286,425,"",0
11614,2016-04-17,3,195,5,"",0
13280,2016-01-21,1,58,655,"",0
12379,2015-09-10,2,108,36,"",0
13280,2016-02-23,1,120,575,"",0
12545,2015-11-27,1,150,278,"",0
13280,2016-03-01,2,357,528,"",0
13105,2016-03-01,1,119,12,"",0
13280,2016-04-07,1,354,1000,"",0
13105,2016-03-29,1,166,153,"",0
13858,2016-02-19,1,876,23,"",0
13105,2016-04-04,1,96,36,"",0
14080,2016-04-13,3,122,"","",0
13280,2015-12-06,1,133,100,"",0
14694,2015-11-20,2,105,173,"",0
13280,2015-12-27,2,225,108,"",0
14694,2015-11-23,1,272,163,"",0
13280,2016-01-04,2,354,293,"",0
14694,2016-02-21,2,98,25,"",0
13280,2016-01-11,1,136,745,"",0
14694,2016-04-20,1,64,203,"",0
13280,2016-02-02,1,635,222,"",0
14694,2016-04-25,1,80,61,"",0
13280,2016-02-04,1,235,871,"",0
14863,2016-02-09,1,1060,278,"",0
13280,2016-02-08,1,364,125,"",0
15105,2015-09-01,1,176,4,"",0
13280,2016-02-19,1,1367,327,"",0
15238,2016-03-18,1,76,41,"",0
13280,2016-02-22,3,221,601,"",0
15303,2016-01-21,1,128,73,"",0
13280,2016-03-06,1,272,1530,"",0
15303,2016-01-24,1,227,39,"",0
13280,2016-03-09,1,391,898,"",0
15437,2015-09-28,1,767,13071,"",0
13280,2016-03-23,1,519,5424,"",0
15437,2015-10-12,1,801,413,"",0
13280,2016-04-22,1,474,179,"",0
15684,2016-01-27,3,139,20,"",0
13280,2016-04-27,1,429,269,"",0
16383,2016-03-13,1,190,158,"",0
13525,2016-03-27,1,708,217,"",0
16383,2016-04-10,1,98,228,"",0
14147,2015-11-19,1,187,7,"",0
16705,2016-01-21,2,194,4815,"",0
14379,2016-02-29,1,99,36,"",0
16914,2015-12-18,1,199,"","",0
14694,2015-09-30,1,224,220,"",0
16914,2016-01-03,1,139,443,"",0
14694,2015-10-06,1,315,250,"",0
16914,2016-01-29,1,149,1254,"",0
14694,2015-10-08,1,291,2191,"",0
16914,2016-02-04,2,72,71,"",0
14694,2015-10-13,1,216,16,"",0
16914,2016-02-11,1,156,765,"",0
14694,2015-10-16,1,77,99,"",0
16914,2016-03-29,2,64,872,"",0
14694,2015-11-07,1,123,29,"",0
17101,2015-12-19,2,31,8249,"",0
14694,2015-12-03,1,128,73,"",0
17720,2016-02-27,1,132,279,"",0
14694,2016-02-18,1,158,258,"",0
17749,2015-08-31,1,437,36,"",0
14694,2016-02-29,2,124,14,"",0
17749,2015-09-01,1,277,14,"",0
14694,2016-03-01,2,175,33,"",0
17749,2015-09-12,2,171,20,"",0
14694,2016-04-15,1,234,75,"",0
17749,2015-09-20,1,349,11,"",0
15105,2015-12-08,1,143,42,"",0
17749,2015-12-24,3,148,52,"",0
15238,2016-04-04,1,197,373,"",0
17749,2016-01-06,1,671,214,"",0
15303,2016-02-11,1,297,20,"",0
17749,2016-01-22,2,71,133,"",0
15437,2015-09-16,1,282,720,"",0
17749,2016-04-13,4,128,48,"",0
15752,2015-09-22,1,241,39,"",0
17749,2016-04-27,2,79,17,"",0
15752,2015-12-30,1,174,28,"",0
18141,2016-03-06,1,183,2091,"",0
16383,2016-04-14,2,99,476,"",0
18141,2016-04-04,1,281,569,"",0
16705,2016-02-04,2,147,19504,"",0
18475,2015-09-10,1,115,229,"",0
16705,2016-02-16,1,686,63500,"",0
18475,2016-01-21,2,208,649,"",0
16705,2016-03-07,2,181,4717,"",0
18849,2015-09-04,3,318,436,"",0
16914,2016-01-05,1,138,87,"",0
18849,2015-09-16,2,127,4164,"",0
16914,2016-01-06,2,194,5,"",0
18849,2015-09-24,1,382,19,"",0
16914,2016-01-21,1,111,496,"",0
18849,2015-10-11,1,315,115,"",0
16914,2016-02-10,1,146,787,"",0
18849,2015-10-13,1,354,309,"",0
16914,2016-03-27,2,25,"","",0
18849,2015-10-27,1,562,343,"",0
16914,2016-04-20,2,61,"","",0
18849,2015-10-31,1,283,21911,"",0
17101,2015-10-05,4,153,9661,"",0
18849,2015-11-03,1,259,1063,"",0
17749,2015-09-03,1,374,1493,"",0
18849,2016-01-04,1,193,"","",0
17749,2015-09-10,1,494,79,"",0
18892,2016-04-06,2,52,139,"",0
17749,2015-09-22,1,347,5,"",0
19135,2015-08-27,2,163,5,"",0
17749,2015-12-08,2,72,13,"",0
19262,2016-02-25,1,312,269,"",0
17749,2015-12-21,2,32,39,"",0
