doc_id,replydate,likes
235993,2015-10-21,1
225335,2015-10-21,1
162537,2015-10-20,1
256698,2015-10-20,2
21637,2015-10-20,1
172218,2015-10-20,7
44958,2015-10-20,1
37438,2015-10-20,4
2301,2015-10-20,1
171664,2015-10-20,2
47144,2015-10-20,1
126653,2015-10-20,1
160315,2015-10-20,3
140576,2015-10-20,1
165619,2015-10-20,3
52953,2015-10-20,1
174970,2015-10-20,3
208075,2015-10-20,2
162475,2015-10-20,5
174525,2015-10-20,3
21802,2015-10-20,2
128884,2015-10-20,3
144416,2015-10-20,1
27024,2015-10-20,1
151889,2015-10-20,1
87429,2015-10-20,1
172218,2015-10-19,6
190139,2015-10-19,3
18849,2015-10-19,1
43527,2015-10-19,3
213570,2015-10-19,1
52953,2015-10-19,3
138793,2015-10-19,1
62938,2015-10-19,1
140576,2015-10-19,3
193139,2015-10-19,1
38659,2015-10-19,1
160315,2015-10-19,2
174970,2015-10-19,2
222907,2015-10-19,2
35064,2015-10-19,1
123803,2015-10-19,3
27024,2015-10-19,1
173280,2015-10-19,3
22007,2015-10-19,3
171664,2015-10-19,8
118893,2015-10-19,3
5605,2015-10-19,1
14694,2015-10-19,1
73086,2015-10-19,1
32550,2015-10-19,2
86772,2015-10-19,2
201901,2015-10-19,1
162475,2015-10-19,1
128884,2015-10-19,1
68563,2015-10-19,1
144416,2015-10-19,3
160730,2015-10-19,2
37438,2015-10-19,1
89883,2015-10-19,2
35781,2015-10-19,1
161561,2015-10-18,1
162475,2015-10-18,5
171664,2015-10-18,11
86772,2015-10-18,3
230794,2015-10-18,4
143333,2015-10-18,1
172218,2015-10-18,3
34697,2015-10-18,1
160730,2015-10-18,1
170812,2015-10-18,4
151889,2015-10-18,2
266669,2015-10-18,1
37438,2015-10-18,2
33489,2015-10-18,1
160315,2015-10-18,1
47144,2015-10-18,3
123803,2015-10-18,1
256698,2015-10-18,1
200549,2015-10-18,1
138793,2015-10-18,3
128884,2015-10-18,1
87429,2015-10-18,1
52953,2015-10-18,2
140576,2015-10-18,2
254488,2015-10-18,3
213570,2015-10-18,1
16383,2015-10-18,1
41586,2015-10-18,1
19734,2015-10-18,1
160315,2015-10-17,3
44958,2015-10-17,1
169526,2015-10-17,1
252845,2015-10-17,1
138793,2015-10-17,5
227945,2015-10-17,1
1254,2015-10-17,1
14694,2015-10-17,1
144416,2015-10-17,1
35064,2015-10-17,1
37438,2015-10-17,5
9830,2015-10-17,2
156051,2015-10-17,1
208075,2015-10-17,1
172218,2015-10-17,1
178483,2015-10-17,1
256698,2015-10-17,1
174970,2015-10-17,3
162475,2015-10-17,2
66679,2015-10-17,1
86772,2015-10-17,1
171664,2015-10-17,7
233450,2015-10-17,1
52953,2015-10-17,6
200549,2015-10-17,1
128884,2015-10-17,4
30942,2015-10-17,2
254488,2015-10-17,2
246645,2015-10-17,1
192601,2015-10-17,1
217064,2015-10-17,1
30880,2015-10-17,1
47144,2015-10-17,1
935,2015-10-17,1
160730,2015-10-17,1
420676,2015-10-17,1
19734,2015-10-17,2
171664,2015-10-16,11
128884,2015-10-16,7
172218,2015-10-16,4
3760,2015-10-16,1
2334,2015-10-16,1
37067,2015-10-16,1
123803,2015-10-16,3
935,2015-10-16,2
162475,2015-10-16,2
174525,2015-10-16,1
138793,2015-10-16,1
160730,2015-10-16,2
164189,2015-10-16,1
123102,2015-10-16,1
217064,2015-10-16,1
86772,2015-10-16,1
51806,2015-10-16,1
30449,2015-10-16,1
174970,2015-10-16,3
21795,2015-10-16,1
9830,2015-10-16,1
160315,2015-10-16,1
193298,2015-10-16,1
37438,2015-10-16,1
208075,2015-10-16,1
160730,2015-10-15,2
254488,2015-10-15,3
47144,2015-10-15,4
160315,2015-10-15,4
208541,2015-10-15,1
218897,2015-10-15,1
180397,2015-10-15,1
37438,2015-10-15,1
9830,2015-10-15,1
138793,2015-10-15,11
111692,2015-10-15,2
192176,2015-10-15,4
178483,2015-10-15,1
230794,2015-10-15,1
8999,2015-10-15,1
151889,2015-10-15,1
213249,2015-10-15,1
27024,2015-10-15,1
128884,2015-10-15,3
35064,2015-10-15,1
144416,2015-10-15,2
174525,2015-10-15,1
171664,2015-10-15,13
9928,2015-10-15,1
172218,2015-10-15,8
52953,2015-10-15,2
152208,2015-10-15,1
162475,2015-10-15,4
86772,2015-10-15,2
123102,2015-10-15,1
159772,2015-10-14,1
174970,2015-10-14,1
118893,2015-10-14,3
172218,2015-10-14,4
9830,2015-10-14,1
138793,2015-10-14,7
35781,2015-10-14,1
14694,2015-10-14,1
128884,2015-10-14,7
245294,2015-10-14,1
30942,2015-10-14,1
200549,2015-10-14,1
144416,2015-10-14,2
151889,2015-10-14,1
47144,2015-10-14,4
217189,2015-10-14,1
97465,2015-10-14,1
107957,2015-10-14,1
27024,2015-10-14,3
181189,2015-10-14,1
8999,2015-10-14,1
20266,2015-10-14,3
52953,2015-10-14,2
152208,2015-10-14,2
14405,2015-10-14,1
3760,2015-10-14,2
123102,2015-10-14,2
140684,2015-10-14,1
230794,2015-10-14,5
217064,2015-10-14,1
160315,2015-10-14,9
245851,2015-10-14,1
30340,2015-10-14,1
254488,2015-10-14,1
28575,2015-10-14,2
213249,2015-10-14,1
160730,2015-10-14,2
171664,2015-10-14,4
123803,2015-10-14,1
162475,2015-10-14,4
86772,2015-10-14,3
173280,2015-10-14,1
246645,2015-10-14,2
37067,2015-10-14,1
66679,2015-10-13,1
140576,2015-10-13,3
107567,2015-10-13,7
47144,2015-10-13,3
35781,2015-10-13,1
206069,2015-10-13,2
174970,2015-10-13,7
165607,2015-10-13,3
52953,2015-10-13,1
245294,2015-10-13,1
153932,2015-10-13,1
27024,2015-10-13,4
201333,2015-10-13,2
30942,2015-10-13,1
9830,2015-10-13,1
35064,2015-10-13,1
199252,2015-10-13,1
254488,2015-10-13,1
213249,2015-10-13,1
170665,2015-10-13,1
180397,2015-10-13,1
171664,2015-10-13,1
217064,2015-10-13,1
128884,2015-10-13,10
28575,2015-10-13,2
144416,2015-10-13,1
172218,2015-10-13,8
20266,2015-10-13,1
160730,2015-10-13,2
162475,2015-10-13,9
167986,2015-10-13,1
218897,2015-10-13,1
37438,2015-10-13,1
73456,2015-10-13,1
200549,2015-10-13,1
86772,2015-10-13,3
236374,2015-10-13,1
173280,2015-10-13,5
160315,2015-10-13,1
28575,2015-10-12,5
42919,2015-10-12,2
44958,2015-10-12,1
128884,2015-10-12,25
202029,2015-10-12,1
176373,2015-10-12,1
189753,2015-10-12,1
29093,2015-10-12,1
35064,2015-10-12,1
86772,2015-10-12,1
162475,2015-10-12,12
252845,2015-10-12,1
222907,2015-10-12,1
37438,2015-10-12,2
171664,2015-10-12,2
27024,2015-10-12,2
172218,2015-10-12,2
43527,2015-10-12,2
56660,2015-10-12,3
175,2015-10-12,1
52953,2015-10-12,6
73456,2015-10-12,1
160730,2015-10-12,2
24718,2015-10-12,1
213249,2015-10-12,1
123803,2015-10-12,2
174970,2015-10-12,3
47144,2015-10-12,3
246645,2015-10-12,1
107567,2015-10-12,3
144416,2015-10-12,1
160315,2015-10-12,3
163313,2015-10-12,1
226680,2015-10-12,1
34697,2015-10-12,2
153932,2015-10-12,2
8617,2015-10-12,1
36527,2015-10-12,1
164189,2015-10-12,1
35781,2015-10-11,3
200898,2015-10-11,1
305869,2015-10-11,1
37438,2015-10-11,3
107567,2015-10-11,3
160730,2015-10-11,3
9830,2015-10-11,1
43527,2015-10-11,1
128884,2015-10-11,9
34449,2015-10-11,1
176373,2015-10-11,1
35064,2015-10-11,1
164189,2015-10-11,1
201333,2015-10-11,1
208075,2015-10-11,1
30942,2015-10-11,1
139753,2015-10-11,2
202029,2015-10-11,1
30880,2015-10-11,1
256698,2015-10-11,1
123803,2015-10-11,2
217189,2015-10-11,1
28575,2015-10-11,2
171664,2015-10-11,2
172218,2015-10-11,4
162475,2015-10-11,11
17749,2015-10-11,1
86772,2015-10-11,3
107957,2015-10-11,2
52953,2015-10-11,4
144416,2015-10-11,2
174970,2015-10-11,3
226680,2015-10-11,1
178483,2015-10-11,1
181189,2015-10-11,1
180397,2015-10-11,1
87429,2015-10-11,1
217064,2015-10-11,2
246645,2015-10-11,1
123102,2015-10-11,1
92125,2015-10-11,1
222907,2015-10-11,1
208075,2015-10-10,1
128884,2015-10-10,10
160730,2015-10-10,3
86772,2015-10-10,1
174970,2015-10-10,5
218897,2015-10-10,1
107567,2015-10-10,3
73456,2015-10-10,1
226680,2015-10-10,2
21795,2015-10-10,1
217189,2015-10-10,1
152839,2015-10-10,1
201333,2015-10-10,2
94940,2015-10-10,1
184080,2015-10-10,1
162475,2015-10-10,4
17749,2015-10-10,2
37438,2015-10-10,2
52953,2015-10-10,7
172218,2015-10-10,1
160315,2015-10-10,1
134368,2015-10-10,1
246014,2015-10-10,3
19135,2015-10-10,1
171664,2015-10-10,2
123102,2015-10-10,1
230794,2015-10-09,1
144416,2015-10-09,3
171664,2015-10-09,2
52953,2015-10-09,17
172218,2015-10-09,2
162475,2015-10-09,2
48597,2015-10-09,4
230649,2015-10-09,1
128884,2015-10-09,11
91588,2015-10-09,1
138793,2015-10-09,1
218897,2015-10-09,1
9830,2015-10-09,4
37438,2015-10-09,1
20266,2015-10-09,1
86772,2015-10-09,1
256698,2015-10-09,1
180397,2015-10-09,1
45250,2015-10-09,2
107567,2015-10-09,4
246645,2015-10-09,9
47144,2015-10-09,1
193298,2015-10-09,1
19135,2015-10-09,1
160315,2015-10-09,1
160730,2015-10-09,4
226680,2015-10-09,2
174970,2015-10-09,2
92653,2015-10-09,1
84863,2015-10-09,3
202029,2015-10-09,1
217064,2015-10-09,1
95950,2015-10-09,1
56660,2015-10-09,1
177214,2015-10-09,2
175423,2015-10-09,1
52953,2015-10-08,4
123102,2015-10-08,2
19135,2015-10-08,5
175423,2015-10-08,2
151889,2015-10-08,1
217064,2015-10-08,1
229761,2015-10-08,1
157999,2015-10-08,1
184675,2015-10-08,2
172218,2015-10-08,7
48597,2015-10-08,6
181189,2015-10-08,1
107957,2015-10-08,1
230649,2015-10-08,1
107567,2015-10-08,1
160730,2015-10-08,2
35064,2015-10-08,3
36527,2015-10-08,1
190139,2015-10-08,1
21802,2015-10-08,1
62938,2015-10-08,1
43031,2015-10-08,1
73456,2015-10-08,1
160315,2015-10-08,1
193298,2015-10-08,1
128884,2015-10-08,3
94019,2015-10-08,1
162475,2015-10-08,3
174970,2015-10-08,8
37067,2015-10-08,1
246645,2015-10-08,7
171664,2015-10-08,5
16506,2015-10-08,2
28575,2015-10-08,2
9830,2015-10-08,3
201333,2015-10-08,1
37438,2015-10-08,2
160315,2015-10-07,1
95553,2015-10-07,1
213249,2015-10-07,1
165619,2015-10-07,1
123102,2015-10-07,2
62938,2015-10-07,1
37438,2015-10-07,1
35064,2015-10-07,1
172218,2015-10-07,4
11003,2015-10-07,1
43031,2015-10-07,1
246014,2015-10-07,1
1160,2015-10-07,1
67779,2015-10-07,1
171664,2015-10-07,1
162475,2015-10-07,1
181189,2015-10-07,3
246645,2015-10-07,11
217064,2015-10-07,1
128884,2015-10-07,3
174970,2015-10-07,2
226680,2015-10-07,2
28575,2015-10-07,4
151889,2015-10-07,1
99227,2015-10-07,2
9830,2015-10-07,1
206069,2015-10-07,1
48597,2015-10-07,2
44958,2015-10-07,1
201333,2015-10-07,1
211729,2015-10-07,1
27942,2015-10-07,1
147822,2015-10-06,1
246645,2015-10-06,11
35064,2015-10-06,1
217064,2015-10-06,1
5262,2015-10-06,1
213249,2015-10-06,1
170812,2015-10-06,1
28575,2015-10-06,1
44723,2015-10-06,1
171664,2015-10-06,3
25014,2015-10-06,1
62938,2015-10-06,2
128884,2015-10-06,5
194675,2015-10-06,2
127080,2015-10-06,1
107957,2015-10-06,4
181189,2015-10-06,1
162475,2015-10-06,3
151889,2015-10-06,1
24140,2015-10-06,3
204978,2015-10-06,1
174970,2015-10-06,2
9830,2015-10-06,2
172218,2015-10-06,2
175813,2015-10-06,1
43031,2015-10-06,2
201333,2015-10-06,1
193298,2015-10-06,1
206069,2015-10-06,1
160730,2015-10-06,1
9830,2015-10-05,3
171664,2015-10-05,1
24718,2015-10-05,5
200549,2015-10-05,6
52953,2015-10-05,6
172218,2015-10-05,8
19135,2015-10-05,2
206069,2015-10-05,2
174970,2015-10-05,6
94774,2015-10-05,1
246645,2015-10-05,5
56660,2015-10-05,1
27024,2015-10-05,1
143333,2015-10-05,2
181189,2015-10-05,1
73456,2015-10-05,1
24140,2015-10-05,1
128884,2015-10-05,6
105988,2015-10-05,2
35064,2015-10-05,1
160730,2015-10-05,4
17749,2015-10-05,3
28575,2015-10-05,1
219652,2015-10-05,1
160315,2015-10-05,1
213249,2015-10-05,2
8468,2015-10-05,1
190139,2015-10-05,1
126653,2015-10-05,4
20266,2015-10-05,1
144416,2015-10-05,3
100687,2015-10-05,1
123102,2015-10-05,1
165353,2015-10-05,1
29093,2015-10-05,1
11192,2015-10-05,1
3155,2015-10-05,1
152839,2015-10-05,1
235009,2015-10-05,1
217700,2015-10-05,2
230794,2015-10-05,3
51806,2015-10-05,1
128884,2015-10-04,2
27584,2015-10-04,1
123102,2015-10-04,1
208075,2015-10-04,2
118277,2015-10-04,2
17749,2015-10-04,3
3155,2015-10-04,1
213570,2015-10-04,1
25014,2015-10-04,1
20266,2015-10-04,2
68993,2015-10-04,1
175423,2015-10-04,1
62938,2015-10-04,2
190139,2015-10-04,1
28575,2015-10-04,2
87429,2015-10-04,1
52953,2015-10-04,2
19734,2015-10-04,2
35064,2015-10-04,1
24718,2015-10-04,2
217700,2015-10-04,1
144416,2015-10-04,5
172218,2015-10-04,5
160730,2015-10-04,6
230794,2015-10-04,5
12969,2015-10-04,1
244703,2015-10-04,1
9830,2015-10-04,3
171664,2015-10-04,1
246645,2015-10-04,18
160315,2015-10-04,2
67779,2015-10-04,1
199528,2015-10-04,1
174970,2015-10-04,2
19135,2015-10-04,2
1254,2015-10-04,1
246014,2015-10-04,1
200549,2015-10-04,3
56660,2015-10-04,3
94774,2015-10-04,1
162475,2015-10-04,1
140576,2015-10-04,1
164189,2015-10-04,1
118893,2015-10-04,1
27024,2015-10-03,7
35064,2015-10-03,1
190139,2015-10-03,11
128884,2015-10-03,1
201333,2015-10-03,1
231317,2015-10-03,1
24718,2015-10-03,1
151889,2015-10-03,1
9830,2015-10-03,2
52953,2015-10-03,5
246645,2015-10-03,5
62938,2015-10-03,2
42919,2015-10-03,1
11003,2015-10-03,3
171664,2015-10-03,5
140576,2015-10-03,2
160315,2015-10-03,3
174970,2015-10-03,2
172218,2015-10-03,6
144416,2015-10-03,4
123102,2015-10-03,1
217700,2015-10-03,2
152839,2015-10-03,1
160730,2015-10-03,4
28575,2015-10-03,2
213570,2015-10-03,1
213249,2015-10-03,1
162475,2015-10-03,1
8617,2015-10-03,1
56660,2015-10-03,2
37438,2015-10-02,1
231317,2015-10-02,3
213570,2015-10-02,3
175423,2015-10-02,1
244703,2015-10-02,2
140576,2015-10-02,2
105988,2015-10-02,2
174970,2015-10-02,1
160730,2015-10-02,3
181189,2015-10-02,7
3155,2015-10-02,1
19734,2015-10-02,2
128884,2015-10-02,4
27024,2015-10-02,3
24140,2015-10-02,4
177088,2015-10-02,1
144416,2015-10-02,2
1414,2015-10-02,1
28575,2015-10-02,1
127080,2015-10-02,1
162475,2015-10-02,1
146518,2015-10-02,1
9830,2015-10-02,1
202029,2015-10-02,1
246645,2015-10-02,7
230794,2015-10-02,3
190139,2015-10-02,4
158209,2015-10-02,1
35064,2015-10-02,2
160315,2015-10-02,4
201333,2015-10-02,1
84060,2015-10-02,1
213249,2015-10-02,1
172218,2015-10-02,7
87429,2015-10-02,1
34697,2015-10-02,1
151889,2015-10-02,2
138876,2015-10-02,1
42919,2015-10-02,2
217700,2015-10-02,4
52953,2015-10-02,3
246014,2015-10-02,1
120000,2015-10-02,1
8468,2015-10-02,1
189727,2015-10-02,1
171664,2015-10-02,1
175813,2015-10-02,1
17749,2015-10-02,1
190139,2015-10-01,7
37438,2015-10-01,1
217064,2015-10-01,1
202029,2015-10-01,1
20266,2015-10-01,2
160315,2015-10-01,4
17749,2015-10-01,2
52953,2015-10-01,5
68993,2015-10-01,1
213570,2015-10-01,2
231317,2015-10-01,2
158209,2015-10-01,2
142805,2015-10-01,1
138876,2015-10-01,1
194675,2015-10-01,1
51806,2015-10-01,1
39429,2015-10-01,1
238261,2015-10-01,2
217700,2015-10-01,1
230794,2015-10-01,3
175813,2015-10-01,3
152839,2015-10-01,1
126653,2015-10-01,2
246645,2015-10-01,2
223932,2015-10-01,1
105988,2015-10-01,1
189727,2015-10-01,3
172218,2015-10-01,4
128884,2015-10-01,1
160730,2015-10-01,4
1725,2015-10-01,1
244703,2015-10-01,2
118893,2015-10-01,1
152776,2015-10-01,1
224191,2015-10-01,1
230508,2015-10-01,1
19734,2015-10-01,1
3155,2015-10-01,1
30942,2015-10-01,1
174970,2015-10-01,3
27024,2015-10-01,1
42919,2015-10-01,1
193298,2015-10-01,1
151889,2015-10-01,1
24140,2015-10-01,1
112889,2015-10-01,1
144416,2015-10-01,2
174970,2015-09-30,7
217700,2015-09-30,1
151889,2015-09-30,1
162475,2015-09-30,2
9830,2015-09-30,1
1725,2015-09-30,1
44958,2015-09-30,1
190139,2015-09-30,5
213249,2015-09-30,1
160315,2015-09-30,3
193298,2015-09-30,1
128884,2015-09-30,13
238261,2015-09-30,6
52953,2015-09-30,8
45091,2015-09-30,3
224425,2015-09-30,2
170665,2015-09-30,1
230794,2015-09-30,2
305869,2015-09-30,1
155422,2015-09-30,2
171664,2015-09-30,6
229069,2015-09-30,1
24140,2015-09-30,1
34697,2015-09-30,2
230649,2015-09-30,1
62938,2015-09-30,2
172218,2015-09-30,6
161561,2015-09-30,1
51806,2015-09-30,5
160730,2015-09-30,11
94774,2015-09-30,1
244703,2015-09-30,1
94940,2015-09-30,3
144416,2015-09-30,3
17749,2015-09-30,1
11134,2015-09-30,1
68993,2015-09-30,2
1414,2015-09-30,2
179921,2015-09-30,1
67779,2015-09-30,1
7172,2015-09-30,1
200549,2015-09-30,1
37438,2015-09-30,1
140576,2015-09-30,1
1254,2015-09-30,1
44723,2015-09-30,2
4281,2015-09-30,1
230794,2015-09-29,1
118277,2015-09-29,1
160730,2015-09-29,1
217248,2015-09-29,1
17749,2015-09-29,4
226350,2015-09-29,1
52953,2015-09-29,3
19135,2015-09-29,3
144416,2015-09-29,4
202029,2015-09-29,3
24140,2015-09-29,2
175813,2015-09-29,1
12969,2015-09-29,1
12787,2015-09-29,1
160315,2015-09-29,3
162475,2015-09-29,1
1254,2015-09-29,1
152839,2015-09-29,1
208541,2015-09-29,1
42919,2015-09-29,1
217700,2015-09-29,1
35064,2015-09-29,1
24718,2015-09-29,1
62938,2015-09-29,1
128884,2015-09-29,13
223932,2015-09-29,1
46528,2015-09-29,1
174970,2015-09-29,5
87429,2015-09-29,1
51806,2015-09-29,1
305869,2015-09-29,1
224191,2015-09-29,1
3155,2015-09-29,3
172218,2015-09-29,6
140576,2015-09-29,1
3682,2015-09-29,2
9830,2015-09-29,1
171664,2015-09-29,1
44958,2015-09-29,1
44723,2015-09-29,6
212705,2015-09-29,1
213570,2015-09-29,1
45063,2015-09-29,1
34697,2015-09-29,1
8999,2015-09-28,1
21802,2015-09-28,2
128884,2015-09-28,15
183448,2015-09-28,1
144416,2015-09-28,7
172218,2015-09-28,2
175423,2015-09-28,2
123102,2015-09-28,1
27024,2015-09-28,3
51806,2015-09-28,1
3412,2015-09-28,1
152839,2015-09-28,1
3682,2015-09-28,1
44723,2015-09-28,10
47224,2015-09-28,1
7506,2015-09-28,2
202029,2015-09-28,1
199252,2015-09-28,1
9830,2015-09-28,1
171664,2015-09-28,1
174970,2015-09-28,3
162475,2015-09-28,2
213570,2015-09-28,1
140576,2015-09-28,1
193298,2015-09-28,7
189727,2015-09-28,1
29093,2015-09-28,1
155422,2015-09-28,1
52953,2015-09-28,5
118277,2015-09-28,1
217700,2015-09-28,2
35064,2015-09-28,1
230649,2015-09-28,1
190139,2015-09-28,1
20266,2015-09-28,1
305869,2015-09-28,1
174714,2015-09-28,1
17749,2015-09-28,1
230794,2015-09-28,2
189753,2015-09-28,2
6593,2015-09-28,1
208541,2015-09-28,3
151889,2015-09-28,4
217064,2015-09-28,1
154761,2015-09-28,1
37438,2015-09-28,1
45091,2015-09-27,1
52953,2015-09-27,8
37438,2015-09-27,2
9830,2015-09-27,2
44723,2015-09-27,5
118893,2015-09-27,1
51806,2015-09-27,1
27024,2015-09-27,1
28575,2015-09-27,2
140605,2015-09-27,1
24140,2015-09-27,5
128884,2015-09-27,2
1254,2015-09-27,1
217700,2015-09-27,3
230794,2015-09-27,1
30942,2015-09-27,1
160730,2015-09-27,1
305869,2015-09-27,2
202029,2015-09-27,1
42919,2015-09-27,1
41158,2015-09-27,1
14694,2015-09-27,1
160315,2015-09-27,1
172218,2015-09-27,1
56660,2015-09-27,1
151889,2015-09-27,5
230649,2015-09-27,1
174970,2015-09-27,2
44958,2015-09-27,1
96831,2015-09-27,2
162475,2015-09-27,5
35064,2015-09-27,2
189727,2015-09-27,2
162537,2015-09-27,1
165353,2015-09-27,1
144416,2015-09-27,2
230508,2015-09-27,3
90661,2015-09-27,1
114050,2015-09-27,2
8617,2015-09-27,1
118277,2015-09-27,1
190844,2015-09-26,3
208075,2015-09-26,3
189727,2015-09-26,2
52953,2015-09-26,6
151889,2015-09-26,1
162475,2015-09-26,5
174970,2015-09-26,1
190139,2015-09-26,3
160315,2015-09-26,4
191561,2015-09-26,2
44958,2015-09-26,1
1254,2015-09-26,2
226350,2015-09-26,1
172218,2015-09-26,2
193139,2015-09-26,1
39787,2015-09-26,1
140576,2015-09-26,2
35064,2015-09-26,2
233620,2015-09-26,1
9830,2015-09-26,2
230508,2015-09-26,4
128884,2015-09-26,7
144416,2015-09-26,3
15752,2015-09-26,3
37438,2015-09-26,2
7707,2015-09-26,3
17749,2015-09-26,2
217700,2015-09-26,1
160730,2015-09-26,1
30942,2015-09-26,1
146518,2015-09-26,1
27024,2015-09-26,2
44723,2015-09-26,1
192786,2015-09-26,1
11134,2015-09-26,1
230794,2015-09-26,2
90661,2015-09-26,4
218783,2015-09-26,1
28113,2015-09-26,1
201333,2015-09-26,1
140605,2015-09-26,1
27024,2015-09-25,2
144416,2015-09-25,7
128884,2015-09-25,3
171664,2015-09-25,2
201333,2015-09-25,1
172218,2015-09-25,3
47134,2015-09-25,2
24140,2015-09-25,3
11134,2015-09-25,1
189753,2015-09-25,6
3625,2015-09-25,1
151889,2015-09-25,5
190139,2015-09-25,2
160315,2015-09-25,2
52953,2015-09-25,5
114050,2015-09-25,1
39787,2015-09-25,1
230794,2015-09-25,5
217700,2015-09-25,2
162475,2015-09-25,3
9830,2015-09-25,1
138876,2015-09-25,1
305869,2015-09-25,1
123102,2015-09-25,2
140684,2015-09-25,3
174970,2015-09-25,1
118893,2015-09-25,1
29093,2015-09-25,1
200549,2015-09-25,1
226350,2015-09-25,1
17749,2015-09-25,2
630,2015-09-25,2
7571,2015-09-25,2
200155,2015-09-25,2
20266,2015-09-25,7
175813,2015-09-25,1
90661,2015-09-25,2
36986,2015-09-25,2
95950,2015-09-25,2
140605,2015-09-24,11
190844,2015-09-24,2
224191,2015-09-24,1
151889,2015-09-24,1
189727,2015-09-24,2
192786,2015-09-24,1
27024,2015-09-24,4
191500,2015-09-24,2
128884,2015-09-24,3
34032,2015-09-24,1
73456,2015-09-24,1
29093,2015-09-24,1
35064,2015-09-24,1
44958,2015-09-24,1
202029,2015-09-24,1
160730,2015-09-24,1
140576,2015-09-24,1
172218,2015-09-24,10
45250,2015-09-24,1
138876,2015-09-24,1
123102,2015-09-24,1
52953,2015-09-24,4
47134,2015-09-24,1
140684,2015-09-24,4
17749,2015-09-24,3
118277,2015-09-24,2
144416,2015-09-24,5
215796,2015-09-24,1
28575,2015-09-24,1
162475,2015-09-24,1
230794,2015-09-24,2
229069,2015-09-24,1
174970,2015-09-24,3
171664,2015-09-24,1
175423,2015-09-24,1
28113,2015-09-24,1
229440,2015-09-24,3
160315,2015-09-24,1
174970,2015-09-23,8
140605,2015-09-23,3
224191,2015-09-23,1
45091,2015-09-23,1
9830,2015-09-23,1
172218,2015-09-23,1
52953,2015-09-23,5
47134,2015-09-23,1
128884,2015-09-23,3
44723,2015-09-23,2
118893,2015-09-23,1
27024,2015-09-23,1
175959,2015-09-23,1
73086,2015-09-23,1
190844,2015-09-23,1
118277,2015-09-23,2
174525,2015-09-23,2
144416,2015-09-23,4
3412,2015-09-23,1
123102,2015-09-23,1
20266,2015-09-23,3
162475,2015-09-23,3
17749,2015-09-23,2
37438,2015-09-23,1
95950,2015-09-23,3
171664,2015-09-23,2
153051,2015-09-23,1
221891,2015-09-23,1
175813,2015-09-23,3
230794,2015-09-23,1
115960,2015-09-23,1
83416,2015-09-23,1
27024,2015-09-22,2
118893,2015-09-22,1
18475,2015-09-22,1
140605,2015-09-22,3
226350,2015-09-22,3
174970,2015-09-22,2
140576,2015-09-22,1
189727,2015-09-22,3
22007,2015-09-22,1
35064,2015-09-22,1
7571,2015-09-22,1
52953,2015-09-22,1
12379,2015-09-22,1
175813,2015-09-22,1
190844,2015-09-22,2
94019,2015-09-22,1
160730,2015-09-22,1
160315,2015-09-22,2
175959,2015-09-22,6
195864,2015-09-22,1
33948,2015-09-22,1
190139,2015-09-22,2
162475,2015-09-22,2
172218,2015-09-22,2
144416,2015-09-22,6
123102,2015-09-22,4
90123,2015-09-22,3
18849,2015-09-22,1
192786,2015-09-22,1
171664,2015-09-22,1
128884,2015-09-22,1
222907,2015-09-22,2
221891,2015-09-21,1
171664,2015-09-21,7
226350,2015-09-21,2
7707,2015-09-21,1
193298,2015-09-21,1
214851,2015-09-21,1
28575,2015-09-21,1
22756,2015-09-21,1
174970,2015-09-21,6
162475,2015-09-21,1
24910,2015-09-21,1
189727,2015-09-21,3
200549,2015-09-21,3
42919,2015-09-21,1
151889,2015-09-21,1
9830,2015-09-21,1
25075,2015-09-21,1
35064,2015-09-21,2
66679,2015-09-21,3
222907,2015-09-21,4
128884,2015-09-21,1
27024,2015-09-21,1
192419,2015-09-21,1
172218,2015-09-21,2
202029,2015-09-21,2
175813,2015-09-21,1
771,2015-09-21,1
193285,2015-09-21,1
190139,2015-09-21,1
203748,2015-09-21,2
223932,2015-09-21,1
17749,2015-09-21,2
140576,2015-09-21,1
52953,2015-09-21,2
190844,2015-09-21,4
162788,2015-09-21,2
144416,2015-09-21,5
123102,2015-09-21,4
51806,2015-09-21,2
